frame_nmr,car_id,car_bbox,car_class,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
912,285,[1395.21435546875 645.0022583007812 1817.9923095703125 1045.0743408203125],car,[1551.530029296875 935.3740234375 1659.363037109375 972.99072265625],0.5648830533027649,EY03VUS,0.15761440799159154
913,465,[1551.172119140625 1034.8759765625 2032.157958984375 1402.12890625],car,[1726.55126953125 1283.4539794921875 1859.97802734375 1328.8240966796875],0.8418300747871399,WAOTCLX,0.3075704327661837
913,285,[1394.8026123046875 645.5700073242188 1818.0069580078125 1046.5946044921875],car,[1552.750244140625 935.9415283203125 1661.960693359375 977.1424560546875],0.6397579312324524,FEYO9WWS},0.12225463513469945
914,465,[1552.0703125 1038.83251953125 2032.1610107421875 1408.5093994140625],car,[1725.8193359375 1288.082763671875 1861.29541015625 1329.142578125],0.8394719958305359,DA07CLX,0.1991341260506414
914,285,[1395.04150390625 648.0345458984375 1818.18115234375 1049.5157470703125],car,[1549.674560546875 939.5367431640625 1662.655517578125 979.8592529296875],0.7516338229179382,{EO9VWS,0.08863372687492249
915,285,[1394.3839111328125 649.9104614257812 1818.339111328125 1052.3023681640625],car,[1548.2342529296875 943.8193359375 1663.0323486328125 983.45458984375],0.7411441206932068,EY06VUS,0.45314345739305983
916,285,[1392.732666015625 650.194091796875 1818.3702392578125 1053.9881591796875],car,[1542.177734375 946.289306640625 1664.029296875 989.450439453125],0.7376856207847595,EYOGVM5},0.19167840859097887
916,465,[1554.6368408203125 1046.2510986328125 2034.8631591796875 1417.2535400390625],car,[1727.88623046875 1303.212158203125 1871.4443359375 1343.281005859375],0.4636740982532501,DAD7CLX,0.6767959087486942
917,465,[1556.8477783203125 1050.1676025390625 2037.762939453125 1422.502197265625],car,[1731.239990234375 1309.716796875 1870.282958984375 1351.209228515625],0.8114408254623413,WOTCLX,0.2541933514971877
917,285,[1391.0594482421875 650.741943359375 1818.8397216796875 1058.0450439453125],car,[1547.0931396484375 949.2967529296875 1661.9832763671875 990.4962158203125],0.7480761408805847,EY09WAS,0.08374973748960104
918,465,[1558.964111328125 1054.630615234375 2040.6005859375 1425.537841796875],car,[1734.64111328125 1312.366943359375 1872.1455078125 1358.7841796875],0.7655959725379944,MA0)CLX,0.06079318966216661
918,285,[1390.2723388671875 650.2514038085938 1818.8094482421875 1061.8831787109375],car,[1539.97802734375 951.8656005859375 1663.302734375 990.5279541015625],0.48120686411857605,EY06VUS,0.13922808641480228
919,465,[1559.934326171875 1056.907470703125 2041.2750244140625 1427.2744140625],car,[1734.26611328125 1312.8037109375 1875.193603515625 1358.5419921875],0.7410484552383423,MOZCLX,0.4721692342312889
919,285,[1389.915771484375 651.6572265625 1818.8780517578125 1063.2857666015625],car,[1548.73193359375 954.6075439453125 1661.4248046875 993.5565185546875],0.4311193525791168,EY09YUS,0.19270061127768975
920,465,[1560.5731201171875 1061.0401611328125 2044.65087890625 1432.439697265625],car,[1736.2113037109375 1314.103271484375 1873.5596923828125 1360.677490234375],0.8290318250656128,MAOZCLX,0.10183177713974867
920,285,[1389.145751953125 651.6686401367188 1818.8043212890625 1066.718505859375],car,[1548.324951171875 955.0810546875 1660.975341796875 995.275634765625],0.6390912532806396,EY09VVS,0.17887806058927708
921,465,[1561.9097900390625 1065.7618408203125 2048.057373046875 1434.8304443359375],car,[1741.994384765625 1325.246826171875 1874.998291015625 1365.258056640625],0.77516108751297,DADZCLX,0.6586066546867314
921,285,[1388.02978515625 656.1935424804688 1819.93115234375 1070.7674560546875],car,[1548.80419921875 958.5715942382812 1656.158203125 996.662353515625],0.3564666509628296,EY03VHS,0.2294528280091726
922,465,[1562.0517578125 1069.1373291015625 2049.05078125 1434.8336181640625],car,[1740.531494140625 1325.5919189453125 1878.888427734375 1372.4481201171875],0.6801143884658813,DADZCX,0.06275441700929567
922,285,[1386.818359375 656.3702392578125 1820.274658203125 1072.7872314453125],car,[1551.6435546875 960.032958984375 1661.001953125 997.732421875],0.6557105183601379,EY03VNS,0.10178473431213252
923,285,[1386.3121337890625 659.9533081054688 1822.6326904296875 1077.3687744140625],car,[1544.869140625 964.111572265625 1657.5439453125 1004.97021484375],0.8199623823165894,EY06VUS,0.18643554445209196
923,465,[1563.2454833984375 1075.4451904296875 2050.799072265625 1435.9779052734375],car,[1741.1173095703125 1336.37353515625 1880.0340576171875 1377.85009765625],0.7626914381980896,DAOZCLX,0.45887859614579507
924,465,[1564.785400390625 1080.84375 2053.95654296875 1436.6112060546875],car,[1745.08154296875 1343.2412109375 1880.84765625 1381.8818359375],0.8434876799583435,DAOZCLX,0.6142573585698077
924,285,[1385.3519287109375 660.8120727539062 1823.76953125 1081.35107421875],car,[1548.4744873046875 967.55859375 1658.7432861328125 1006.890380859375],0.7886545658111572,EYOGWW5),0.1436850181974581
925,285,[1384.7047119140625 661.8492431640625 1823.37890625 1083.0513916015625],car,[1550.4368896484375 970.8939819335938 1658.2420654296875 1010.6484375],0.8292182087898254,EY09YWS,0.09212896981432686
925,465,[1565.29345703125 1083.157958984375 2055.517578125 1435.5018310546875],car,[1746.1185302734375 1343.541748046875 1885.4837646484375 1385.514404296875],0.6631096005439758,DAOZLLX,0.5931232649154148
926,285,[1384.191162109375 666.0015869140625 1823.3231201171875 1087.1611328125],car,[1548.602294921875 973.0635375976562 1661.328857421875 1013.4150390625],0.8217421770095825,EY06VWB,0.07487410036055898
926,465,[1566.158447265625 1086.786376953125 2060.245849609375 1435.22802734375],car,[1746.3438720703125 1347.3212890625 1887.1441650390625 1389.9931640625],0.7640184760093689,DAOZCLX,0.5586828446523101
927,465,[1567.5260009765625 1091.6441650390625 2063.33447265625 1435.35205078125],car,[1751.9964599609375 1351.871337890625 1889.3565673828125 1391.005615234375],0.8243265151977539,DA07CLX,0.14330079874307633
927,285,[1382.502197265625 669.3120727539062 1823.4666748046875 1091.2857666015625],car,[1548.63623046875 977.55322265625 1659.3203125 1017.64501953125],0.8028638958930969,EYO9V5,0.184355790947158
928,285,[1382.0865478515625 674.3659057617188 1823.2230224609375 1093.802734375],car,[1547.346435546875 978.431640625 1660.704345703125 1020.5615234375],0.7549291849136353,EY06VUS,0.4838363469368263
928,465,[1568.9437255859375 1094.28857421875 2066.041015625 1434.916748046875],car,[1753.216796875 1357.535888671875 1887.18896484375 1394.21826171875],0.6286351680755615,AO7CLX,0.2598258096998545
929,285,[1381.671875 677.8236694335938 1823.6915283203125 1097.6466064453125],car,[1537.9755859375 980.923828125 1660.652099609375 1022.60205078125],0.8099986910820007,EY06VUS,0.3443948488172168
930,285,[1381.3677978515625 681.7335205078125 1823.9119873046875 1101.455810546875],car,[1539.38916015625 986.118408203125 1659.548828125 1025.717529296875],0.6396831274032593,EY09VWS,0.12060108555105908
930,465,[1570.2681884765625 1103.6202392578125 2072.779541015625 1435.9205322265625],car,[1759.4927978515625 1374.0460205078125 1893.0855712890625 1413.8353271484375],0.5965843796730042,DA07CLI,0.17124406293538436
931,465,[1571.0877685546875 1105.6099853515625 2072.925537109375 1434.8529052734375],car,[1759.455322265625 1376.217041015625 1895.286865234375 1417.097900390625],0.5989291667938232,DA07CLX,0.19236384792985306
931,285,[1379.8948974609375 682.6821899414062 1823.555419921875 1103.1866455078125],car,[1544.174072265625 986.40966796875 1661.44873046875 1025.7333984375],0.5733284950256348,EY09VWS,0.23737639358677862
932,285,[1378.33056640625 681.5604248046875 1823.9696044921875 1106.8309326171875],car,[1542.0958251953125 988.3818359375 1658.5731201171875 1027.9443359375],0.7029255628585815,EO9YV5,0.23040105526291835
933,285,[1377.66357421875 678.421630859375 1824.2703857421875 1110.634765625],car,[1545.4359130859375 991.4915771484375 1655.1077880859375 1031.7308349609375],0.7314873933792114,EY09YWS,0.33071009289003844
934,285,[1377.063232421875 681.8561401367188 1824.9866943359375 1112.494384765625],car,[1546.7032470703125 992.6055908203125 1657.6512451171875 1031.3360595703125],0.6938091516494751,EOGVU5,0.3712186732805304
935,285,[1376.30322265625 683.6041259765625 1825.5975341796875 1114.778076171875],car,[1544.22412109375 995.7220458984375 1657.48095703125 1037.3726806640625],0.8171162009239197,EYONVUG,0.05602666317811316
936,285,[1374.92041015625 682.7813110351562 1826.42236328125 1117.4791259765625],car,[1546.5120849609375 999.637939453125 1659.9332275390625 1042.504150390625],0.7789480090141296,EYOPVV9,0.1313958030604902
937,285,[1373.62548828125 686.827880859375 1826.56640625 1120.674072265625],car,[1547.298095703125 1002.9193115234375 1663.482666015625 1044.2117919921875],0.7996346950531006,EYOPYUS,0.09832161918159181
938,285,[1373.170654296875 686.6583862304688 1826.8922119140625 1124.4033203125],car,[1539.949462890625 1005.5369873046875 1660.790771484375 1047.6368408203125],0.7926986217498779,EY09VWS,0.1324348194948756
939,285,[1372.537109375 693.2337646484375 1827.385986328125 1128.9298095703125],car,[1541.9873046875 1009.652587890625 1664.55615234375 1052.23876953125],0.7163540720939636,EY09WUS,0.41200123736210104
940,285,[1372.7191162109375 694.2506103515625 1827.638671875 1130.78955078125],car,[1534.7490234375 1011.638671875 1661.76171875 1054.7041015625],0.7951987981796265,EOGW5,0.12283278070813562
941,285,[1371.666015625 694.088134765625 1827.31494140625 1135.6485595703125],car,[1544.8321533203125 1015.4306640625 1660.1900634765625 1056.114013671875],0.667267382144928,EY06VUS,0.13156567140022307
942,285,[1370.8502197265625 701.2798461914062 1827.4744873046875 1140.3406982421875],car,[1541.777587890625 1017.4564208984375 1661.079345703125 1060.3004150390625],0.4823788106441498,EYOGV5,0.41323744693832287
943,285,[1369.7066650390625 702.3594970703125 1827.413330078125 1142.02978515625],car,[1538.382080078125 1019.7586669921875 1659.724365234375 1060.6663818359375],0.4510793089866638,EYO9UG,0.06885652917308212
944,285,[1369.5198974609375 711.7232666015625 1828.8812255859375 1146.2130126953125],car,[1541.942626953125 1022.6444091796875 1652.140625 1061.8765869140625],0.4558602571487427,EY06VWS,0.15644529701767018
945,285,[1369.44287109375 714.7565307617188 1830.08935546875 1149.55029296875],car,[1537.4647216796875 1025.360107421875 1657.4578857421875 1066.834228515625],0.7891501784324646,EYOBVW5,0.11471339829979926
946,285,[1369.0052490234375 716.96533203125 1830.6925048828125 1150.8465576171875],car,[1541.634033203125 1028.36181640625 1658.260009765625 1068.0380859375],0.834693193435669,EY06WVS,0.0908105963662682
947,285,[1368.12158203125 720.5820922851562 1830.68701171875 1154.540283203125],car,[1541.6182861328125 1033.619140625 1658.3121337890625 1073.19189453125],0.8213858008384705,EY06VVS,0.4280908649949886
948,285,[1366.1903076171875 724.4962768554688 1830.969970703125 1159.3746337890625],car,[1539.99951171875 1036.43798828125 1660.29296875 1075.91064453125],0.8194754719734192,EYOGVW9,0.12771044930742814
949,285,[1365.2735595703125 726.0914306640625 1830.919189453125 1161.5364990234375],car,[1539.4093017578125 1037.545166015625 1664.0955810546875 1077.379638671875],0.7845016121864319,EY06VVS,0.160183433519387
950,285,[1364.4097900390625 727.8240966796875 1831.42578125 1164.71728515625],car,[1542.20166015625 1042.93212890625 1662.7919921875 1084.7216796875],0.7916211485862732,EY06VWS,0.15287886893185718
951,285,[1364.6119384765625 732.0819702148438 1832.509033203125 1168.347412109375],car,[1538.883056640625 1046.0689697265625 1661.143310546875 1087.1065673828125],0.8248426914215088,EY06VDS,0.23814631581544832
952,285,[1364.552490234375 734.5513916015625 1832.9576416015625 1170.47412109375],car,[1534.798095703125 1048.537109375 1660.026611328125 1091.43017578125],0.8018016219139099,EY06VUS,0.0910757765391418
953,285,[1363.503173828125 737.6842651367188 1833.390380859375 1174.5269775390625],car,[1538.82958984375 1051.2701416015625 1657.08154296875 1091.7357177734375],0.7433441281318665,EYDGVW5,0.08914127899248929
954,285,[1361.359619140625 743.2323608398438 1834.0833740234375 1179.108154296875],car,[1541.04052734375 1055.46875 1653.458251953125 1093.78076171875],0.7347565293312073,EY06VWS,0.5250254991629666
955,285,[1360.82958984375 745.4992065429688 1834.12451171875 1181.341064453125],car,[1540.2255859375 1055.85986328125 1658.012939453125 1097.0068359375],0.8483801484107971,EYO9WS,0.26109126433179614
956,285,[1360.2840576171875 747.7415771484375 1834.197265625 1185.3675537109375],car,[1539.62646484375 1059.5218505859375 1657.611328125 1102.4449462890625],0.8750093579292297,EY06WWS,0.09796436214082206
957,285,[1359.8946533203125 748.7835693359375 1834.6295166015625 1189.719482421875],car,[1540.8687744140625 1064.5146484375 1662.4354248046875 1107.41064453125],0.8506648540496826,EY06VUS,0.2212314050278742
958,285,[1359.7364501953125 748.5021362304688 1833.9171142578125 1192.4649658203125],car,[1535.5220947265625 1067.396484375 1661.6048583984375 1107.05224609375],0.8243801593780518,EY06VUS,0.3491064177509147
959,285,[1358.8935546875 750.1386108398438 1835.1634521484375 1196.7733154296875],car,[1531.247314453125 1069.5771484375 1662.482177734375 1111.4140625],0.8259905576705933,EY06TWS,0.08196345314198615
960,285,[1357.6610107421875 751.1806030273438 1836.0252685546875 1200.68896484375],car,[1529.9837646484375 1073.7979736328125 1663.1153564453125 1117.1658935546875],0.8297272324562073,EYOGVW9,0.13403049875833387
961,285,[1356.9268798828125 753.2706909179688 1836.991943359375 1202.8651123046875],car,[1536.92041015625 1078.513671875 1661.0771484375 1118.696533203125],0.8241399526596069,EYQ9VU5,0.23275005633336981
962,285,[1356.455078125 757.298828125 1837.822509765625 1207.580078125],car,[1541.5645751953125 1081.65576171875 1659.5115966796875 1122.994140625],0.8187569379806519,EY06VUS,0.049678584716262936
963,285,[1356.456787109375 760.0729370117188 1838.931884765625 1212.0712890625],car,[1540.34521484375 1084.1527099609375 1659.02783203125 1123.5059814453125],0.7760571241378784,EYQGVWS,0.013419612307107903
964,285,[1356.3812255859375 762.2859497070312 1838.9635009765625 1214.1253662109375],car,[1535.531005859375 1085.024169921875 1656.80029296875 1125.026611328125],0.7695592045783997,EY06VUS,0.09252483372007758
965,285,[1355.6746826171875 765.5556640625 1839.697021484375 1217.9952392578125],car,[1540.312255859375 1090.3975830078125 1658.623779296875 1130.5274658203125],0.8630622029304504,EY06WWS,0.08763514307049763
966,285,[1354.377685546875 768.7588500976562 1840.8580322265625 1223.0914306640625],car,[1542.0670166015625 1096.17041015625 1661.0128173828125 1136.86376953125],0.853561282157898,EYOGVW9,0.08634720406566629
967,285,[1353.3199462890625 771.8862915039062 1841.166259765625 1225.233154296875],car,[1538.297607421875 1096.275146484375 1665.007080078125 1137.488037109375],0.8396816849708557,EYOGVW9,0.2385465152720551
968,285,[1353.1258544921875 776.4119262695312 1842.02587890625 1229.9859619140625],car,[1535.61279296875 1103.796142578125 1664.98681640625 1146.132568359375],0.8000231385231018,EY09VWS,0.1495630730810748
969,285,[1353.37255859375 779.8043212890625 1843.365234375 1234.8919677734375],car,[1534.895263671875 1108.851806640625 1661.974365234375 1150.846435546875],0.811912477016449,EY09WUS,0.12938460839663396
970,285,[1353.3865966796875 781.4813232421875 1843.9698486328125 1237.6767578125],car,[1532.192138671875 1110.143798828125 1664.260986328125 1152.205322265625],0.8102537989616394,EY09VHS,0.3443781072236551
971,285,[1353.076171875 785.1254272460938 1845.4669189453125 1242.7962646484375],car,[1532.8642578125 1112.8944091796875 1664.67138671875 1156.1673583984375],0.7924602627754211,EY09VMS,0.1000287013850562
972,285,[1351.98876953125 787.796875 1846.0245361328125 1247.4149169921875],car,[1533.0234375 1116.4765625 1669.2158203125 1158.5205078125],0.7622457146644592,EY09VMS,0.20425073418454423
973,285,[1351.42919921875 790.8472900390625 1846.40478515625 1250.1737060546875],car,[1543.7001953125 1119.3927001953125 1660.704345703125 1161.2935791015625],0.8154882788658142,EY09VMS,0.5659856403516361
974,285,[1351.9710693359375 794.721923828125 1848.541259765625 1254.679931640625],car,[1540.01708984375 1124.29248046875 1669.8046875 1165.2724609375],0.8309240341186523,EYD9VU5,0.16390398351478583
975,285,[1351.95166015625 798.6058959960938 1850.5029296875 1259.497314453125],car,[1540.95751953125 1127.8544921875 1673.64013671875 1171.253662109375],0.800293505191803,EY06VUS,0.17756491737012114
